trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1/6/2019 5:19,3.52E+15,"fraud_Ferry, Reichel and DuBuque",grocery_net,29.5,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,11/12/1996,e284d6174522ffb8d1cc9e1677493f13,1325827153,39.587817,-85.02402,0
1/6/2019 5:21,4.42E+15,fraud_Dooley Inc,shopping_pos,4.28,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,11/12/1957,8c8ca313921eed290d864a70e995aaff,1325827292,40.049274,-83.509941,0
1/6/2019 5:21,4.23E+15,fraud_Heller-Abshire,grocery_net,36.94,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,a0160255b781c89f4c1ea5b3fd4e39dc,1325827298,38.456696,-84.956014,0
1/6/2019 5:23,6.53E+15,fraud_Heathcote LLC,shopping_net,4.63,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,4/27/1965,484b44c36d45b237f6c29f47f977de4e,1325827416,45.791043,-90.625369,0
1/6/2019 5:23,1.80E+14,fraud_Barton Inc,grocery_pos,209.38,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,3/21/1988,39e38650687b30c3ecc9e72648b7670e,1325827428,42.319722,-83.698727,0
1/6/2019 5:25,6.01E+15,"fraud_Nienow, Ankunding and Collier",misc_pos,78.62,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",6/6/1959,a2bd35bb2d0f46ceed87a770e34bca82,1325827503,35.029146,-87.095438,0
1/6/2019 5:28,2.26E+15,"fraud_Zieme, Bode and Dooley",gas_transport,42.17,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,28d70c51947b79665007c0d7ffd59229,1325827718,28.388674,-99.010288,0
1/6/2019 5:29,3.53E+15,"fraud_Schaefer, Maggio and Daugherty",gas_transport,63.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/1978,46588c9811d6eb9227e28b22ef21067d,1325827776,44.968776,-108.36572,0
1/6/2019 5:29,3.04E+13,"fraud_Weimann, Kuhic and Beahan",shopping_pos,143.1,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,7/2/1982,0fcea24e482d0eb618740bb5375d6a52,1325827784,39.615651,-76.964378,0
1/6/2019 5:30,3.55E+15,fraud_Mraz-Herzog,gas_transport,61.49,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",4/30/1962,193e04959f7aa8a10e6055857433a3ca,1325827819,39.254568,-87.500827,0
1/6/2019 5:30,3.77E+14,fraud_Padberg-Welch,grocery_pos,120.66,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,e20b3af4597ec91f521ff802f62ae4c2,1325827832,38.761179,-75.909013,0
1/6/2019 5:33,4.30E+18,fraud_Fisher-Schowalter,shopping_net,81.24,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,10/26/1978,558c02b78fb048c24da3c699555abae4,1325827985,41.179147,-79.431083,0
1/6/2019 5:34,3.71E+14,fraud_Hermann-Gaylord,misc_pos,6.19,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1/29/1952,865beb324af3543b41d63849b48e66d0,1325828043,33.362883,-102.071422,0
1/6/2019 5:35,4.29E+18,"fraud_Robel, Cummerata and Prosacco",gas_transport,78.43,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973,bf07c03865961a220c69978a595c97ca,1325828126,39.173593,-76.399531,0
1/6/2019 5:35,4.43E+15,fraud_Doyle Ltd,grocery_pos,143.98,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,6/30/1943,3c397116b726463df8ba220ee0328969,1325828153,46.324097,-117.854992,0
1/6/2019 5:35,4.09E+18,"fraud_Little, Gutmann and Lynch",shopping_net,4.91,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945,aa91c7e774cb185c21d7205519bdb0ae,1325828155,34.699376,-77.601053,0
1/6/2019 5:36,3.53E+15,fraud_Goodwin-Nitzsche,grocery_pos,104.87,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,9/6/1940,ffea23eb0e94832b1ac22affb1a23d79,1325828188,38.33214,-75.717961,0
1/6/2019 5:36,3.55E+15,fraud_Kris-Weimann,misc_net,7.84,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",12/21/1966,50bdc9512f78dfaa10f083b141d8860e,1325828203,45.294235,-85.488864,0
1/6/2019 5:37,4.21E+18,"fraud_Tillman, Fritsch and Schmitt",misc_net,6.24,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/1965,649cd48275bafd9ac3c3e446e7dd62b6,1325828265,42.964784,-123.148949,0
1/6/2019 5:38,4.33E+15,fraud_Goyette Inc,shopping_net,11.45,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",8/2/1967,cfedfa65eaabaf365798b42bf63704f9,1325828301,42.338418,-110.685535,0
1/6/2019 5:38,3.01E+13,"fraud_Graham, Hegmann and Hammes",food_dining,45.84,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",6/23/1934,6d6cac2495e084c042df92b9125ac885,1325828315,25.889775,-81.391308,0
1/6/2019 5:38,3.46E+14,"fraud_Greenfelder, Bartoletti and Davis",misc_net,5.52,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,11/20/1950,f7d11f92ded2aca3a6cc508895eb8508,1325828334,38.695885,-76.85611,0
1/6/2019 5:40,3.75E+14,"fraud_Roob, Conn and Tremblay",shopping_pos,7.25,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,6/26/1928,23e0cd431d3374d33c5da2b072ac5c33,1325828442,42.785505,-78.264808,0
1/6/2019 5:42,6.76E+11,"fraud_Wiza, Schaden and Stark",misc_pos,11.88,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,8/21/1985,234e69b7075c12eca2cea3b0fb517d39,1325828539,38.952413,-121.778901,0
1/6/2019 5:43,3.86E+13,fraud_Nader-Heller,misc_net,9.7,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,5/13/1968,b80e5da4cbd5f4cf04bc1291c22ee4c2,1325828600,48.154263,-103.531282,0
1/6/2019 5:43,3.74E+14,fraud_Heidenreich PLC,grocery_pos,170.2,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,11/12/1970,80fed13b8d4319f2ce57814cc63b8e36,1325828608,31.603269,-98.188585,0
1/6/2019 5:44,4.77E+15,fraud_Kuhn LLC,shopping_pos,1.39,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,6/19/1961,1f6b8068d4b00307f815cb6ad7285ad2,1325828678,39.666801,-75.766857,0
1/6/2019 5:44,4.65E+18,"fraud_Rodriguez, Yost and Jenkins",misc_net,5.01,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,4/29/1987,3e7d64ff8d55666655a36013728adc54,1325828698,37.132473,-81.272802,0
1/6/2019 5:46,4.82E+15,"fraud_Osinski, Ledner and Leuschke",grocery_pos,125.43,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,3/21/1946,3aa69cd79888870df495d9624a9b9c53,1325828783,32.748756,-96.268437,0
1/6/2019 5:47,3.78E+14,fraud_Bradtke PLC,grocery_pos,93.48,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",11/17/1964,a0dce6a750e2feb98d68433feeadb72c,1325828858,41.117965,-71.883898,0
1/6/2019 5:48,4.38E+15,fraud_Grimes LLC,entertainment,88.88,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,4/24/1949,fc0eddb2b0902ebddaf3c6154c5db41b,1325828898,47.599433,-97.294412,0
1/6/2019 5:48,4.96E+18,fraud_Kuvalis Ltd,gas_transport,79.19,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,11/27/1950,cbb49423ee148d2a30dad69de1291ea1,1325828928,39.122303,-76.792574,0
1/6/2019 5:48,3.50E+15,fraud_Koepp-Witting,grocery_pos,79.41,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,9/8/1976,dc574912525413ea670122716021d698,1325828931,38.057122,-77.156342,0
1/6/2019 5:49,5.54E+15,"fraud_Schaefer, Maggio and Daugherty",gas_transport,55.62,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985,996f3ac7b7af5cca6a9f2dc8eac76825,1325828946,41.799748,-71.831894,0
1/6/2019 5:51,2.13E+14,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,233.18,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,8/1/1984,d915223313259744b108bc549067be65,1325829073,42.399196,-108.894186,0
1/6/2019 5:51,4.64E+12,fraud_Koelpin and Sons,misc_net,2.61,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,7/13/1990,111566e7092186697ef4fb73ab441206,1325829109,39.767512,-94.716435,0
1/6/2019 5:53,4.67E+15,fraud_Lockman Ltd,grocery_pos,99.63,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,8/14/1947,25b10c1a2916d7f0c4e1a61c3ac2e2d1,1325829189,31.716517,-85.026577,0
1/6/2019 5:53,3.02E+13,fraud_Erdman-Kertzmann,gas_transport,65.44,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,4/19/1953,1d9742b9aa88ac58619f301a389f3116,1325829197,32.246834,-98.83377,0
1/6/2019 5:53,2.31E+15,fraud_Kutch and Sons,grocery_pos,154.69,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,2/14/1961,87138b72614feba65968b8477ab8a91b,1325829204,40.130299,-92.780601,0
1/6/2019 5:54,4.64E+12,fraud_Sporer Inc,gas_transport,45.82,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,6/13/1951,83b37403bc9e64d0c5d06f1e52c070d0,1325829254,30.879037,-90.730434,0
1/6/2019 5:54,3.55E+15,fraud_Auer-Mosciski,grocery_pos,81.65,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,3/5/1999,93672b835ddd2c2e15b179432dc2ef64,1325829254,34.110991,-90.878808,0
1/6/2019 5:54,1.80E+14,fraud_Cassin-Harvey,grocery_net,86.53,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1/15/1976,a16d966f6de2aaee9aac70d27158b3ea,1325829283,44.341121,-85.769896,0
1/6/2019 5:54,3.79E+14,fraud_Conroy-Cruickshank,gas_transport,63.86,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,5/1/1986,a7e1605b8b61538783f16123ef47be5a,1325829289,35.227413,-99.054211,0
1/6/2019 5:54,3.42E+14,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,576.96,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",11/9/1939,30dff088b871a3f2eea6dba8956acd15,1325829294,65.677355,-165.958509,0
1/6/2019 5:56,4.54E+12,fraud_Kilback and Sons,entertainment,8.37,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74,13835,"Programmer, multimedia",5/28/1967,5118eb5279079cdf646e102d0cefc0bd,1325829363,41.203145,-74.616979,0
1/6/2019 5:57,4.48E+15,fraud_Sporer Inc,gas_transport,55.15,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,8/30/1946,c111021e5ddd10f41953050128ce9277,1325829471,37.85185,-81.2092,0
1/6/2019 5:58,3.76E+14,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,70.24,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,5ed05136abe7620e1355e4448ebc13b3,1325829485,42.935452,-87.634011,0
1/6/2019 5:58,2.13E+14,fraud_Keeling-Crist,misc_pos,6.74,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,5/14/1944,eb1499395d29d45d221a9ac05b138529,1325829536,35.293985,-84.39719,0
1/6/2019 5:59,2.71E+15,fraud_Harris Inc,gas_transport,60.23,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",2/22/1977,a3b2fe12cae13244c250cf85ce52ee9e,1325829546,29.575875,-90.425137,0
1/6/2019 5:59,6.01E+15,fraud_Halvorson Group,misc_pos,25.51,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,11/19/1960,e79749496e0c81ade8c4ad6d189c74c5,1325829550,35.074203,-88.52618,0
1/6/2019 5:59,3.59E+15,"fraud_Casper, Hand and Zulauf",grocery_pos,86.3,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,cf0503dac41c3663de4cf41eebccf688,1325829555,39.570626,-78.152613,0
1/6/2019 6:00,5.56E+15,"fraud_Towne, Greenholt and Koepp",shopping_net,6.1,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945,7244089c436a94e94573066face90bf9,1325829627,41.689178,-123.188129,0
1/6/2019 6:00,6.52E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,5.73,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",6/11/1958,26b86b97eef4c4fa14bb928a24af55ac,1325829629,31.927174,-89.456038,0
1/6/2019 6:01,5.02E+11,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,75.91,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,9/20/1945,ff5a2e46637fd11f576065c689ffc1af,1325829668,42.260164,-75.102301,0
1/6/2019 6:02,2.48E+15,fraud_Beier-Hyatt,shopping_pos,141.15,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,10/12/1993,cf1b5e744fdadd02747a95efa45a7968,1325829761,44.017677,-94.491373,0
1/6/2019 6:03,4.27E+15,fraud_Heathcote LLC,shopping_net,7.53,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,12/13/1956,2c03b9a0bf7c60b243370d766d1a7d95,1325829816,40.40521,-98.178844,0
1/6/2019 6:05,4.42E+15,"fraud_Boehm, Predovic and Reinger",misc_pos,10.94,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,11/12/1957,9bb936a276d855311f605fc07a7dff35,1325829941,39.964063,-83.634314,0
1/6/2019 6:06,3.57E+15,fraud_Harber Inc,gas_transport,62.51,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,3/12/1967,3b72f62ce915b5840af1340aba61d678,1325829980,39.986564,-88.041405,0
1/6/2019 6:07,6.52E+15,fraud_Bogisich Inc,grocery_pos,144.9,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",6/11/1958,6000493e98ed0f4dcfc5a8450632c63a,1325830069,31.730165,-91.140065,0
1/6/2019 6:08,3.59E+15,fraud_Ortiz Group,grocery_net,83.51,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,97898a01e4ac34c27442ca9613291c96,1325830087,40.319961,-78.909371,0
1/6/2019 6:09,1.80E+14,"fraud_Raynor, Feest and Miller",gas_transport,57.84,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,12/8/1953,b3fadaff5d8c607f28d5402f904e698a,1325830147,35.636224,-81.247212,0
1/6/2019 6:09,4.32E+18,"fraud_Zboncak, Rowe and Murazik",shopping_net,472.04,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,2/1/1960,670ed61895da1375b5bc769f4ba62238,1325830159,37.246993,-83.289437,0
1/6/2019 6:10,3.02E+13,fraud_Stracke-Lemke,grocery_pos,47.42,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,3/24/1980,993530662eb91b01b177c926c05d15b3,1325830220,39.177892,-82.109902,0
1/6/2019 6:10,3.57E+15,fraud_Berge LLC,gas_transport,61.43,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",8/14/1958,9020d5bdeabd6d7526a2ce8dc33fc3a4,1325830224,43.829575,-75.344129,0
1/6/2019 6:11,6.51E+15,"fraud_Olson, Becker and Koch",gas_transport,48.64,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,8/24/1946,d6a7f2aa9faad67aa0bd060bba95dd9c,1325830314,39.266066,-115.655724,0
1/6/2019 6:15,3.57E+15,"fraud_Streich, Hansen and Veum",gas_transport,49.31,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,7/29/1998,90d11a4de35bfd52b21a5ebc382b7e06,1325830534,42.533795,-73.201393,0
1/6/2019 6:15,4.64E+15,fraud_Kris-Weimann,misc_net,1.25,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",4/23/1987,c36990ced1968969f5d88e7410245852,1325830556,38.00616,-109.695053,0
1/6/2019 6:16,3.48E+14,fraud_Bins-Rice,gas_transport,65.72,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,3/22/1948,e43af9f2dda1be417b19dde9b417d298,1325830599,29.552226,-88.556561,0
1/6/2019 6:16,4.98E+12,fraud_Kling Inc,gas_transport,48.04,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,4/3/1946,cfde34cea6e520b1568000d5cba3439b,1325830599,39.722755,-81.216472,0
1/6/2019 6:18,3.71E+14,fraud_Jaskolski-Dibbert,grocery_net,102.68,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,12/24/1974,92215212a4d7a56d4e59cbe256caf003,1325830712,38.125201,-88.85594,0
1/6/2019 6:20,4.65E+15,fraud_Kilback LLC,grocery_pos,61.47,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",6/6/1999,0d7cf36f4c7413f40fce80b688eec138,1325830809,36.193686,-86.168226,0
1/6/2019 6:20,3.76E+14,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,5.68,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",5/31/1948,dd1451b469424db927fd449af79caf51,1325830830,39.548332,-99.056979,0
1/6/2019 6:21,4.67E+15,fraud_Haley Group,misc_pos,5.17,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,8/14/1947,8cc3f968c39dc270b54add3e4bee4df6,1325830863,31.41219,-84.453541,0
1/6/2019 6:22,2.71E+15,fraud_Pagac LLC,shopping_pos,7.32,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,2/13/1964,2e323151c9022ed39e8b2621cbc00498,1325830924,31.858109,-91.536141,0
1/6/2019 6:23,3.56E+15,fraud_Torphy-Goyette,shopping_pos,7.38,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",2/1/1955,e2563acc59ababca57cf73eab6ae9b48,1325831038,33.599946,-87.999946,0
1/6/2019 6:24,2.58E+15,"fraud_Cremin, Hamill and Reichel",misc_pos,342.06,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,8/5/1959,07b7a12e458d937b481851e9f90f45bd,1325831073,33.739456,-116.92076,0
1/6/2019 6:25,3.61E+13,fraud_Rau and Sons,grocery_pos,119.04,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,6/26/1926,7b79c07e38251066b7c7e1f97e0d838e,1325831107,36.273089,-83.322657,0
1/6/2019 6:26,2.13E+14,"fraud_Kutch, Hermiston and Farrell",gas_transport,64.38,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,11/23/1997,98dca0cb007db1186d5547deddcb3bd6,1325831177,44.842386,-90.145254,0
1/6/2019 6:26,6.54E+15,fraud_Collier Inc,grocery_net,8.53,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,586d63a6bc5970d6c4dbdb13f5e86958,1325831198,41.59478,-80.722889,0
1/6/2019 6:26,4.45E+15,"fraud_Gottlieb, Considine and Schultz",shopping_net,93.9,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",8/17/1986,cfbb020428c5fccf24cbf8d7687aef6b,1325831207,37.07819,-75.903508,0
1/6/2019 6:26,4.83E+15,fraud_Pagac LLC,shopping_pos,4.45,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,12/29/1963,e11a1d66f40ae1d468719cd2c7e19d8b,1325831215,41.174935,-70.151714,0
1/6/2019 6:27,3.52E+15,fraud_Bins-Rice,gas_transport,70.39,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",5/6/1929,e7cd8e15afe331cdac84b1b91fb52e6a,1325831226,41.229694,-125.042583,0
1/6/2019 6:27,2.13E+14,"fraud_Monahan, Bogisich and Ledner",misc_pos,40.56,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,2/14/1973,00d8f6fa139e9ab4581efab2b6f337b0,1325831271,41.394721,-89.412083,0
1/6/2019 6:28,2.13E+14,fraud_Schmidt and Sons,shopping_net,9.61,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,9/12/1931,dd5ad769b68537672f1894d0a6e856c4,1325831309,41.747205,-73.934137,0
1/6/2019 6:29,4.33E+15,fraud_Funk Group,grocery_net,56.45,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",8/2/1967,5f035c36d0ed0e7181018505f9a7a132,1325831363,43.03348,-110.243837,0
1/6/2019 6:32,4.46E+18,"fraud_Bins, Balistreri and Beatty",shopping_pos,52.55,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,11/26/1945,a4afad475ecd499146f2084e398c7141,1325831560,31.815251,-105.998817,0
1/6/2019 6:32,3.77E+14,fraud_Kilback LLC,grocery_pos,104.6,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,2/14/1966,f200c1b641ab472b368a59e36892e269,1325831562,40.178223,-77.688892,0
1/6/2019 6:33,6.76E+11,"fraud_Lehner, Reichert and Mills",misc_pos,4.59,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,6/14/1960,12ea8c99dcf48bdc1d916fdc35f8470f,1325831608,25.760498,-79.842637,0
1/6/2019 6:34,3.57E+15,fraud_Schmeler Inc,misc_pos,286.03,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",8/14/1958,a2b568857cb231495143cbee21d4a1ab,1325831697,43.757127,-75.556849,0
1/6/2019 6:35,4.18E+18,"fraud_Schaefer, McGlynn and Bosco",gas_transport,50.53,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",9/6/1988,c1fabb1868a5bf9f927429370a0ead4d,1325831735,35.897218,-105.005251,0
1/6/2019 6:36,3.59E+15,fraud_Corwin-Collins,gas_transport,64.95,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,12/28/1963,8c68779ed17d398ffb7607c6270e13de,1325831796,42.791623,-76.335159,0
1/6/2019 6:36,3.51E+15,fraud_Marks Inc,gas_transport,47.96,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,7/30/1959,5428e2e6525c82d9085cb714f9006bfa,1325831798,38.541259,-80.597471,0
1/6/2019 6:36,5.74E+11,fraud_Rau and Sons,grocery_pos,71.13,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,7/23/1986,108c256ab78b1651e942b171594c6703,1325831809,42.381171,-87.62744,0
